categories,chunks,context,id,targets,time_coords,time_indices,trials,words
tool,0,read,108,tool,6.8000030517578125,8,18,LLAVE
tool,0,read,108,tool,7.650003433227539,9,18,LLAVE
tool,0,read,108,tool,8.500003814697266,10,18,LLAVE
tool,0,read,108,tool,9.350004196166992,11,18,LLAVE
tool,0,read,108,tool,10.200004577636719,12,18,LLAVE
tool,0,read,108,tool,11.050004959106445,13,18,LLAVE
animal,0,read,109,animal,19.55000877380371,23,6,BURRO
animal,0,read,109,animal,20.400009155273438,24,6,BURRO
animal,0,read,109,animal,21.250009536743164,25,6,BURRO
animal,0,read,109,animal,22.10000991821289,26,6,BURRO
animal,0,read,109,animal,22.950010299682617,27,6,BURRO
animal,0,read,109,animal,23.800010681152344,28,6,BURRO
animal,0,read,110,animal,31.450014114379883,37,7,YEGUA
animal,0,read,110,animal,32.30001449584961,38,7,YEGUA
animal,0,read,110,animal,33.150014877319336,39,7,YEGUA
animal,0,read,110,animal,34.00001525878906,40,7,YEGUA
animal,0,read,110,animal,34.85001564025879,41,7,YEGUA
animal,0,read,110,animal,35.700016021728516,42,7,YEGUA
tool,0,read,111,tool,43.350019454956055,51,30,TALADRO
tool,0,read,111,tool,44.20001983642578,52,30,TALADRO
tool,0,read,111,tool,45.05002021789551,53,30,TALADRO
tool,0,read,111,tool,45.900020599365234,54,30,TALADRO
tool,0,read,111,tool,46.75002098083496,55,30,TALADRO
tool,0,read,111,tool,47.60002136230469,56,30,TALADRO
tool,0,read,112,tool,56.10002517700195,66,26,ALICATE
tool,0,read,112,tool,56.95002555847168,67,26,ALICATE
tool,0,read,112,tool,57.800025939941406,68,26,ALICATE
tool,0,read,112,tool,58.65002632141113,69,26,ALICATE
tool,0,read,112,tool,59.50002670288086,70,26,ALICATE
tool,0,read,112,tool,60.350027084350586,71,26,ALICATE
animal,0,read,113,animal,68.00003051757812,80,15,CAMELLO
animal,0,read,113,animal,68.85003089904785,81,15,CAMELLO
animal,0,read,113,animal,69.70003128051758,82,15,CAMELLO
animal,0,read,113,animal,70.5500316619873,83,15,CAMELLO
animal,0,read,113,animal,71.40003204345703,84,15,CAMELLO
animal,0,read,113,animal,72.25003242492676,85,15,CAMELLO
animal,0,read,114,animal,79.05003547668457,93,8,ARDILLA
animal,0,read,114,animal,79.9000358581543,94,8,ARDILLA
animal,0,read,114,animal,80.75003623962402,95,8,ARDILLA
animal,0,read,114,animal,81.60003662109375,96,8,ARDILLA
