categories,chunks,context,id,targets,time_coords,time_indices,trials,words
animal,0,read,144,animal,6.8000030517578125,8,4,CERDO
animal,0,read,144,animal,7.650003433227539,9,4,CERDO
animal,0,read,144,animal,8.500003814697266,10,4,CERDO
animal,0,read,144,animal,9.350004196166992,11,4,CERDO
animal,0,read,144,animal,10.200004577636719,12,4,CERDO
animal,0,read,144,animal,11.050004959106445,13,4,CERDO
animal,0,read,145,animal,19.55000877380371,23,1,GALLO
animal,0,read,145,animal,20.400009155273438,24,1,GALLO
animal,0,read,145,animal,21.250009536743164,25,1,GALLO
animal,0,read,145,animal,22.10000991821289,26,1,GALLO
animal,0,read,145,animal,22.950010299682617,27,1,GALLO
animal,0,read,145,animal,23.800010681152344,28,1,GALLO
tool,0,read,146,tool,30.600013732910156,36,18,LLAVE
tool,0,read,146,tool,31.450014114379883,37,18,LLAVE
tool,0,read,146,tool,32.30001449584961,38,18,LLAVE
tool,0,read,146,tool,33.150014877319336,39,18,LLAVE
tool,0,read,146,tool,34.00001525878906,40,18,LLAVE
tool,0,read,146,tool,34.85001564025879,41,18,LLAVE
tool,0,read,146,tool,35.700016021728516,42,18,LLAVE
animal,0,read,147,animal,42.50001907348633,50,14,PANTERA
animal,0,read,147,animal,43.350019454956055,51,14,PANTERA
animal,0,read,147,animal,44.20001983642578,52,14,PANTERA
animal,0,read,147,animal,45.05002021789551,53,14,PANTERA
animal,0,read,147,animal,45.900020599365234,54,14,PANTERA
animal,0,read,147,animal,46.75002098083496,55,14,PANTERA
animal,0,read,148,animal,55.25002479553223,65,8,ARDILLA
animal,0,read,148,animal,56.10002517700195,66,8,ARDILLA
animal,0,read,148,animal,56.95002555847168,67,8,ARDILLA
animal,0,read,148,animal,57.800025939941406,68,8,ARDILLA
animal,0,read,148,animal,58.65002632141113,69,8,ARDILLA
animal,0,read,148,animal,59.50002670288086,70,8,ARDILLA
tool,0,read,149,tool,66.30002975463867,78,27,TUERCA
tool,0,read,149,tool,67.1500301361084,79,27,TUERCA
tool,0,read,149,tool,68.00003051757812,80,27,TUERCA
tool,0,read,149,tool,68.85003089904785,81,27,TUERCA
tool,0,read,149,tool,69.70003128051758,82,27,TUERCA
tool,0,read,149,tool,70.5500316619873,83,27,TUERCA
tool,0,read,149,tool,71.40003204345703,84,27,TUERCA
animal,0,read,150,animal,78.20003509521484,92,9,CONEJO
animal,0,read,150,animal,79.05003547668457,93,9,CONEJO
animal,0,read,150,animal,79.9000358581543,94,9,CONEJO
animal,0,read,150,animal,80.75003623962402,95,9,CONEJO
animal,0,read,150,animal,81.60003662109375,96,9,CONEJO
animal,0,read,150,animal,82.45003700256348,97,9,CONEJO
animal,0,read,151,animal,90.95004081726074,107,10,GALLINA
animal,0,read,151,animal,91.80004119873047,108,10,GALLINA
animal,0,read,151,animal,92.6500415802002,109,10,GALLINA
animal,0,read,151,animal,93.50004196166992,110,10,GALLINA
animal,0,read,151,animal,94.35004234313965,111,10,GALLINA
animal,0,read,151,animal,95.20004272460938,112,10,GALLINA
animal,0,read,152,animal,103.70004653930664,122,6,BURRO
animal,0,read,152,animal,104.55004692077637,123,6,BURRO
animal,0,read,152,animal,105.4000473022461,124,6,BURRO
animal,0,read,152,animal,106.25004768371582,125,6,BURRO
animal,0,read,152,animal,107.10004806518555,126,6,BURRO
animal,0,read,152,animal,107.95004844665527,127,6,BURRO
tool,0,read,153,tool,115.60005187988281,136,29,CEPILLO
tool,0,read,153,tool,116.45005226135254,137,29,CEPILLO
tool,0,read,153,tool,117.30005264282227,138,29,CEPILLO
tool,0,read,153,tool,118.15005302429199,139,29,CEPILLO
tool,0,read,153,tool,119.00005340576172,140,29,CEPILLO
tool,0,read,153,tool,119.85005378723145,141,29,CEPILLO
animal,0,read,154,animal,127.50005722045898,150,17,CANGURO
animal,0,read,154,animal,128.3500576019287,151,17,CANGURO
animal,0,read,154,animal,129.20005798339844,152,17,CANGURO
animal,0,read,154,animal,130.05005836486816,153,17,CANGURO
animal,0,read,154,animal,130.9000587463379,154,17,CANGURO
animal,0,read,154,animal,131.75005912780762,155,17,CANGURO
animal,0,read,155,animal,140.25006294250488,165,7,YEGUA
animal,0,read,155,animal,141.1000633239746,166,7,YEGUA
animal,0,read,155,animal,141.95006370544434,167,7,YEGUA
animal,0,read,155,animal,142.80006408691406,168,7,YEGUA
animal,0,read,155,animal,143.6500644683838,169,7,YEGUA
animal,0,read,155,animal,144.50006484985352,170,7,YEGUA
tool,0,read,156,tool,152.15006828308105,179,26,ALICATE
tool,0,read,156,tool,153.00006866455078,180,26,ALICATE
tool,0,read,156,tool,153.8500690460205,181,26,ALICATE
tool,0,read,156,tool,154.70006942749023,182,26,ALICATE
tool,0,read,156,tool,155.55006980895996,183,26,ALICATE
tool,0,read,156,tool,156.4000701904297,184,26,ALICATE
tool,0,read,157,tool,164.90007400512695,194,33,CUCHARA
tool,0,read,157,tool,165.75007438659668,195,33,CUCHARA
tool,0,read,157,tool,166.6000747680664,196,33,CUCHARA
tool,0,read,157,tool,167.45007514953613,197,33,CUCHARA
tool,0,read,157,tool,168.30007553100586,198,33,CUCHARA
tool,0,read,157,tool,169.1500759124756,199,33,CUCHARA
tool,0,read,158,tool,177.65007972717285,209,34,MARTILLO
tool,0,read,158,tool,178.50008010864258,210,34,MARTILLO
tool,0,read,158,tool,179.3500804901123,211,34,MARTILLO
tool,0,read,158,tool,180.20008087158203,212,34,MARTILLO
tool,0,read,158,tool,181.05008125305176,213,34,MARTILLO
tool,0,read,158,tool,181.90008163452148,214,34,MARTILLO
tool,0,read,159,tool,189.55008506774902,223,32,TORNILLO
tool,0,read,159,tool,190.40008544921875,224,32,TORNILLO
tool,0,read,159,tool,191.25008583068848,225,32,TORNILLO
tool,0,read,159,tool,192.1000862121582,226,32,TORNILLO
tool,0,read,159,tool,192.95008659362793,227,32,TORNILLO
tool,0,read,159,tool,193.80008697509766,228,32,TORNILLO
tool,0,read,160,tool,202.30009078979492,238,24,CLAVO
tool,0,read,160,tool,203.15009117126465,239,24,CLAVO
tool,0,read,160,tool,204.00009155273438,240,24,CLAVO
tool,0,read,160,tool,204.8500919342041,241,24,CLAVO
tool,0,read,160,tool,205.70009231567383,242,24,CLAVO
tool,0,read,160,tool,206.55009269714355,243,24,CLAVO
tool,0,read,161,tool,215.05009651184082,253,23,SIERRA
tool,0,read,161,tool,215.90009689331055,254,23,SIERRA
tool,0,read,161,tool,216.75009727478027,255,23,SIERRA
tool,0,read,161,tool,217.60009765625,256,23,SIERRA
tool,0,read,161,tool,218.45009803771973,257,23,SIERRA
tool,0,read,161,tool,219.30009841918945,258,23,SIERRA
animal,0,read,162,animal,226.10010147094727,266,5,GORILA
animal,0,read,162,animal,226.950101852417,267,5,GORILA
animal,0,read,162,animal,227.80010223388672,268,5,GORILA
animal,0,read,162,animal,228.65010261535645,269,5,GORILA
animal,0,read,162,animal,229.50010299682617,270,5,GORILA
animal,0,read,162,animal,230.3501033782959,271,5,GORILA
animal,0,read,162,animal,231.20010375976562,272,5,GORILA
tool,0,read,163,tool,238.00010681152344,280,30,TALADRO
tool,0,read,163,tool,238.85010719299316,281,30,TALADRO
tool,0,read,163,tool,239.7001075744629,282,30,TALADRO
tool,0,read,163,tool,240.55010795593262,283,30,TALADRO
tool,0,read,163,tool,241.40010833740234,284,30,TALADRO
tool,0,read,163,tool,242.25010871887207,285,30,TALADRO
animal,0,read,164,animal,250.75011253356934,295,11,CABALLO
animal,0,read,164,animal,251.60011291503906,296,11,CABALLO
animal,0,read,164,animal,252.4501132965088,297,11,CABALLO
animal,0,read,164,animal,253.30011367797852,298,11,CABALLO
animal,0,read,164,animal,254.15011405944824,299,11,CABALLO
animal,0,read,164,animal,255.00011444091797,300,11,CABALLO
tool,0,read,165,tool,261.8001174926758,308,19,LAPIZ
tool,0,read,165,tool,262.6501178741455,309,19,LAPIZ
tool,0,read,165,tool,263.50011825561523,310,19,LAPIZ
tool,0,read,165,tool,264.35011863708496,311,19,LAPIZ
tool,0,read,165,tool,265.2001190185547,312,19,LAPIZ
tool,0,read,165,tool,266.0501194000244,313,19,LAPIZ
tool,0,read,165,tool,266.90011978149414,314,19,LAPIZ
animal,0,read,166,animal,274.5501232147217,323,15,CAMELLO
animal,0,read,166,animal,275.4001235961914,324,15,CAMELLO
animal,0,read,166,animal,276.25012397766113,325,15,CAMELLO
animal,0,read,166,animal,277.10012435913086,326,15,CAMELLO
animal,0,read,166,animal,277.9501247406006,327,15,CAMELLO
animal,0,read,166,animal,278.8001251220703,328,15,CAMELLO
tool,0,read,167,tool,287.3001289367676,338,31,SOPLETE
tool,0,read,167,tool,288.1501293182373,339,31,SOPLETE
tool,0,read,167,tool,289.00012969970703,340,31,SOPLETE
tool,0,read,167,tool,289.85013008117676,341,31,SOPLETE
tool,0,read,167,tool,290.7001304626465,342,31,SOPLETE
tool,0,read,167,tool,291.5501308441162,343,31,SOPLETE
tool,0,read,168,tool,299.20013427734375,352,28,NAVAJA
