categories,chunks,context,id,targets,time_coords,time_indices,trials,words
animal,0,read,144,animal,6.8000030517578125,8,17,CANGURO
animal,0,read,144,animal,7.650003433227539,9,17,CANGURO
animal,0,read,144,animal,8.500003814697266,10,17,CANGURO
animal,0,read,144,animal,9.350004196166992,11,17,CANGURO
animal,0,read,144,animal,10.200004577636719,12,17,CANGURO
animal,0,read,144,animal,11.050004959106445,13,17,CANGURO
tool,0,read,145,tool,19.55000877380371,23,18,LLAVE
tool,0,read,145,tool,20.400009155273438,24,18,LLAVE
tool,0,read,145,tool,21.250009536743164,25,18,LLAVE
tool,0,read,145,tool,22.10000991821289,26,18,LLAVE
tool,0,read,145,tool,22.950010299682617,27,18,LLAVE
tool,0,read,145,tool,23.800010681152344,28,18,LLAVE
tool,0,read,146,tool,31.450014114379883,37,29,CEPILLO
tool,0,read,146,tool,32.30001449584961,38,29,CEPILLO
tool,0,read,146,tool,33.150014877319336,39,29,CEPILLO
tool,0,read,146,tool,34.00001525878906,40,29,CEPILLO
tool,0,read,146,tool,34.85001564025879,41,29,CEPILLO
tool,0,read,146,tool,35.700016021728516,42,29,CEPILLO
animal,0,read,147,animal,43.350019454956055,51,11,CABALLO
animal,0,read,147,animal,44.20001983642578,52,11,CABALLO
animal,0,read,147,animal,45.05002021789551,53,11,CABALLO
animal,0,read,147,animal,45.900020599365234,54,11,CABALLO
animal,0,read,147,animal,46.75002098083496,55,11,CABALLO
animal,0,read,147,animal,47.60002136230469,56,11,CABALLO
tool,0,read,148,tool,55.25002479553223,65,22,PINZA
tool,0,read,148,tool,56.10002517700195,66,22,PINZA
tool,0,read,148,tool,56.95002555847168,67,22,PINZA
tool,0,read,148,tool,57.800025939941406,68,22,PINZA
tool,0,read,148,tool,58.65002632141113,69,22,PINZA
tool,0,read,148,tool,59.50002670288086,70,22,PINZA
tool,0,read,149,tool,67.1500301361084,79,28,NAVAJA
tool,0,read,149,tool,68.00003051757812,80,28,NAVAJA
tool,0,read,149,tool,68.85003089904785,81,28,NAVAJA
tool,0,read,149,tool,69.70003128051758,82,28,NAVAJA
tool,0,read,149,tool,70.5500316619873,83,28,NAVAJA
tool,0,read,149,tool,71.40003204345703,84,28,NAVAJA
animal,0,read,150,animal,79.05003547668457,93,0,TIGRE
animal,0,read,150,animal,79.9000358581543,94,0,TIGRE
animal,0,read,150,animal,80.75003623962402,95,0,TIGRE
animal,0,read,150,animal,81.60003662109375,96,0,TIGRE
animal,0,read,150,animal,82.45003700256348,97,0,TIGRE
animal,0,read,150,animal,83.3000373840332,98,0,TIGRE
animal,0,read,150,animal,84.15003776550293,99,0,TIGRE
animal,0,read,151,animal,92.6500415802002,109,4,CERDO
animal,0,read,151,animal,93.50004196166992,110,4,CERDO
animal,0,read,151,animal,94.35004234313965,111,4,CERDO
animal,0,read,151,animal,95.20004272460938,112,4,CERDO
animal,0,read,151,animal,96.0500431060791,113,4,CERDO
animal,0,read,151,animal,96.90004348754883,114,4,CERDO
animal,0,read,152,animal,106.25004768371582,125,10,GALLINA
animal,0,read,152,animal,107.10004806518555,126,10,GALLINA
animal,0,read,152,animal,107.95004844665527,127,10,GALLINA
animal,0,read,152,animal,108.800048828125,128,10,GALLINA
animal,0,read,152,animal,109.65004920959473,129,10,GALLINA
animal,0,read,152,animal,110.50004959106445,130,10,GALLINA
animal,0,read,153,animal,118.15005302429199,139,16,ELEFANTE
animal,0,read,153,animal,119.00005340576172,140,16,ELEFANTE
animal,0,read,153,animal,119.85005378723145,141,16,ELEFANTE
animal,0,read,153,animal,120.70005416870117,142,16,ELEFANTE
animal,0,read,153,animal,121.5500545501709,143,16,ELEFANTE
animal,0,read,153,animal,122.40005493164062,144,16,ELEFANTE
tool,0,read,154,tool,130.05005836486816,153,27,TUERCA
tool,0,read,154,tool,130.9000587463379,154,27,TUERCA
tool,0,read,154,tool,131.75005912780762,155,27,TUERCA
tool,0,read,154,tool,132.60005950927734,156,27,TUERCA
tool,0,read,154,tool,133.45005989074707,157,27,TUERCA
tool,0,read,154,tool,134.3000602722168,158,27,TUERCA
animal,0,read,155,animal,141.95006370544434,167,14,PANTERA
animal,0,read,155,animal,142.80006408691406,168,14,PANTERA
animal,0,read,155,animal,143.6500644683838,169,14,PANTERA
animal,0,read,155,animal,144.50006484985352,170,14,PANTERA
animal,0,read,155,animal,145.35006523132324,171,14,PANTERA
animal,0,read,155,animal,146.20006561279297,172,14,PANTERA
animal,0,read,156,animal,154.70006942749023,182,12,BALLENA
animal,0,read,156,animal,155.55006980895996,183,12,BALLENA
animal,0,read,156,animal,156.4000701904297,184,12,BALLENA
animal,0,read,156,animal,157.2500705718994,185,12,BALLENA
animal,0,read,156,animal,158.10007095336914,186,12,BALLENA
animal,0,read,156,animal,158.95007133483887,187,12,BALLENA
tool,0,read,157,tool,166.6000747680664,196,32,TORNILLO
tool,0,read,157,tool,167.45007514953613,197,32,TORNILLO
tool,0,read,157,tool,168.30007553100586,198,32,TORNILLO
tool,0,read,157,tool,169.1500759124756,199,32,TORNILLO
tool,0,read,157,tool,170.0000762939453,200,32,TORNILLO
